text,language,source,timestamp,line
I don't know how fixable it is now.,en,artstream,00:00:00,550
I'm going to put a little bit of red.,en,artstream,00:00:00,551
A big red.,en,artstream,00:00:00,552
You're open.,en,artstream,00:00:00,553
You're open.,en,artstream,00:00:00,554
And I'll need blue for the eyes.,en,artstream,00:00:00,555
I'll put it here first.,en,artstream,00:00:00,556
"His mouth, inner mouth.",en,artstream,00:00:00,557
I'll mix it all up.,en,artstream,00:00:00,558
He has such a edge around the outside.,en,artstream,00:00:00,559
I've already gone over it with blue once.,en,artstream,00:00:00,561
Now already.,en,artstream,00:00:00,562
"But fuck, I need a thinner brush.",en,artstream,00:00:00,563
I'm going to put it in.,en,artstream,00:00:00,564
"It's going to be ok, kids, it's going to be ok.",en,artstream,00:00:00,565
He knows the brushes.,en,artstream,00:00:00,566
It looks like brushes.,en,artstream,00:00:00,567
It looks like brushes.,en,artstream,00:00:00,568
"So it's really going to be, I'm very surprised by myself.",en,artstream,00:00:00,569
Look at it.,en,artstream,00:00:00,570
He's not quite as shiny.,en,artstream,00:00:00,571
He looks a little happier than the brushes I have as a template.,en,artstream,00:00:00,572
"Good streamer, thank you, babies.",en,artstream,00:00:00,573
Thank you.,en,artstream,00:00:00,574
I have to...,en,artstream,00:00:00,575
I hope I can make some mistakes better with white here later.,en,artstream,00:00:00,576
I don't even know where...,en,artstream,00:00:00,578
"Oh, no, Bimo is lying behind me.",en,artstream,00:00:00,579
I don't have a second camera.,en,artstream,00:00:00,580
Bimsbo.,en,artstream,00:00:00,581
"Bimsbo, Bimsbo.",en,artstream,00:00:00,582
Bimsbo.,en,artstream,00:00:00,583
He's a good boy.,en,artstream,00:00:00,584
Look at him.,en,artstream,00:00:00,585
Yes.,en,artstream,00:00:00,586
"So, okay.",en,artstream,00:00:00,587
I actually want to mix in a little red here.,en,artstream,00:00:00,588
Red and pink.,en,artstream,00:00:00,589
So it actually looks like hair and not so crusty.,en,artstream,00:00:00,590
"Yes, he's a good baby.",en,artstream,00:00:00,591
Good baby dog.,en,artstream,00:00:00,592
So I'm going to see...,en,artstream,00:00:00,593
I hope I don't cover my head with my head because I'm so hard right now.,en,artstream,00:00:00,594
Knee in and curl in.,en,artstream,00:00:00,595
"I should have made it blue first, I think.",en,artstream,00:00:00,596
Whatever.,en,artstream,00:00:00,597
So.,en,artstream,00:00:00,598
Okay.,en,artstream,00:00:00,599
"Trust the process, Luni.",en,artstream,00:00:00,600
"My hands aren't somehow weird, caked.",en,artstream,00:00:00,601
Do you know what I'm saying?,en,artstream,00:00:00,602
"Boah, that's probably what I should do with the fineliner here.",en,artstream,00:00:00,603
Life is getting really hard.,en,artstream,00:00:00,604
"Actually, I think that's pretty nice.",en,artstream,00:00:00,605
Should we do that more often?,en,artstream,00:00:00,606
You can tell me some kind of motif.,en,artstream,00:00:00,607
And we're just doing a...,en,artstream,00:00:00,608
...,en,artstream,00:00:00,609
always doing a drawing stream again and again.,en,artstream,00:00:00,610
With bad drawings.,en,artstream,00:00:00,611
Nen.,,artstream,00:00:00,612
"Hello, Sandam!",en,artstream,00:00:00,613
Hello!,en,artstream,00:00:00,614
Hi!,en,artstream,00:00:00,615
How are you?,en,artstream,00:00:00,616
How was Silent Hill 2?,en,artstream,00:00:00,617
"I actually wanted to take a look inside, but today was another day where I was just fucking busy.",en,artstream,00:00:00,618
"Moin, Meifta!",de,artstream,00:00:00,619
"Na, Kindes, wie geht's euch?",de,artstream,00:00:00,620
Eigentlich möchte ich hier...,de,artstream,00:00:00,621
so ein bisschen...,de,artstream,00:00:00,622
"Ich weiß, das ist nicht im Original, aber wir scheißen drauf!",de,artstream,00:00:00,623
Wir scheißen drauf!,de,artstream,00:00:00,624
"Vielen Dank für das Shoutout, gut gemacht!",de,artstream,00:00:00,625
Vielen dank für den Raid!,de,artstream,00:00:00,626
"Ja, wie geht's euch?",de,artstream,00:00:00,627
"Ja, I feel you.",de,artstream,00:00:00,629
I feel you very much.,en,artstream,00:00:00,630
"Okay, pass auf, ich mach jetzt erstmal hier.",de,artstream,00:00:00,631
"And, willkommen zu Röbser!",de,artstream,00:00:00,632
Und dann geht's weiter mit seinen Augen.,de,artstream,00:00:00,633
"Also, mir geht's gut.",de,artstream,00:00:00,634
"Ich bin überrascht von mir selbst, von meinen Zeichenskills gerade.",de,artstream,00:00:00,635
Nice feeling?,en,artstream,00:00:00,637
"Boah, das ist ein sehr dunkles Blau.",de,artstream,00:00:00,638
"Ich meine, er hat ja auch sehr dunkle blaue Augen.",de,artstream,00:00:00,639
"Ich find's crazy, dass er keinen Schimmer in den Augen hat.",de,artstream,00:00:00,640
"Wisst ihr, wie ich mein?",de,artstream,00:00:00,641
Dieser weiße Punkt?,de,artstream,00:00:00,642
Nirgendwo.,de,artstream,00:00:00,643
"Das ist halt hier der untere Teil bisschen heller, but that's it.",de,artstream,00:00:00,644
I don't like it.,en,artstream,00:00:00,645
"Honestly, I don't like it.",en,artstream,00:00:00,646
"Aber es wird immer besser, ich bin wirklich happy.",de,artstream,00:00:00,647
Oh nein.,de,artstream,00:00:00,649
Oh nein.,de,artstream,00:00:00,650
Ich war aber auch öfter mal richtig hardcore lost in Silent Hill 2.,de,artstream,00:00:00,651
You're not alone.,en,artstream,00:00:00,652
"Ich find, bei Horror Games ist es mega oft so, dass es sau unintuitiv ist irgendwie.",de,artstream,00:00:00,653
"Also, keine Ahnung.",de,artstream,00:00:00,654
"Alter, ich hab's ja gar nicht zu Mut.",de,artstream,00:00:00,656
Sieht gut aus.,de,artstream,00:00:00,657
"Dankeschön, Dankeschön.",de,artstream,00:00:00,658
"Ich dreh's nochmal um für euch, weil ich hier in seinem Auge herumwerke.",de,artstream,00:00:00,659
"Das Ding ist, wenn ihr es jetzt umgedreht seht, dann seht ihr, wie schlecht es eigentlich ist.",de,artstream,00:00:00,660
"Kennt ihr das, wenn ihr so random was scribbelt?",de,artstream,00:00:00,661
Das sieht eigentlich ganz nice aus.,de,artstream,00:00:00,662
"Und dann guckt ihr euch das mal so legit einfach so von dem Winkel an, von dem es angeguckt werden sollte.",de,artstream,00:00:00,663
"Und dann bist du so, what the fuck, das ist ja mega schief geworden.",de,artstream,00:00:00,664
I hate when that happens.,en,artstream,00:00:00,665
"Danke Inferno, vielen, vielen Dank für ein Tier 3 Sub, du Legende.",de,artstream,00:00:00,666
Du bist ein crazy man.,de,artstream,00:00:00,667
"Sehr süß, sehr süß Mausig.",de,artstream,00:00:00,668
"Einfach schon fünf Monate dabei, es ist auch so crazy.",de,artstream,00:00:00,669
"Ich hab's mir schon mal gesagt, ich hab's mir schon mal gesagt, ich hab's mir schon mal gesagt.",de,artstream,00:00:00,670
"Einfach schon fünf Monate dabei, es ist auch so crazy.",de,artstream,00:00:00,671
Ich muss hier glaube ich kippsen.,de,artstream,00:00:00,672
Lauri!,de,artstream,00:00:00,674
Startest du jetzt ein Hype Train random?,de,artstream,00:00:00,675
Random Bibbles Hype Train hier.,de,artstream,00:00:00,676
Dankeschön für die 100.,en,artstream,00:00:00,677
Ich muss ein bisschen seine Augen fixen ey.,de,artstream,00:00:00,678
Ganz langsam aber.,de,artstream,00:00:00,679
Slay!,en,artstream,00:00:00,680
Hey!,en,artstream,00:00:00,681
"Sandom, what the fuck, vielen Dank für 5 gifted.",de,artstream,00:00:00,682
Hey!,en,artstream,00:00:00,683
"Vielen, vielen Dank Junge, diese Reaction.",de,artstream,00:00:00,684
"Ich bin Gaga gerade, ich bin ein bisschen vertieft Gaga.",de,artstream,00:00:00,685
"Vielen, vielen Dank.",de,artstream,00:00:00,686
Fünf gifties und Polar hat auch einen bekommen.,de,artstream,00:00:00,687
"Random, wir machen mit.",de,artstream,00:00:00,688
Habt ihr einen Lohn bekommen Ende des Monats?,de,artstream,00:00:00,689
Der Zug muss weitergehen.,de,artstream,00:00:00,690
"Wartet, ich pack die Train Whistle aus.",de,artstream,00:00:00,691
Wer kommt hier?,de,artstream,00:00:00,692
Eine Schüssel.,de,artstream,00:00:00,693
It's Bibbles.,en,artstream,00:00:00,694
its peak bibbles,en,artstream,00:00:00,696
"Richtig cool, ich nehm mal die.",de,artstream,00:00:00,697
Wobei er auch nicht so sehr laut ist.,de,artstream,00:00:00,698
"Okay, dann halt nicht.",de,artstream,00:00:00,699
Was geht da für ein Piek?,de,artstream,00:00:00,700
Ich hab mir ne neue Maus und Tastatur geholt.,de,artstream,00:00:00,701
Weil why not?,de,artstream,00:00:00,702
"Ah ja, weil der Lohn da ist oder was?",de,artstream,00:00:00,703
"Was, hä?",de,artstream,00:00:00,704
Ich versteh grad den Zusammenhang nicht.,de,artstream,00:00:00,705
Inferno!,de,artstream,00:00:00,706
Einfach dein Klassensprecher und Fluxer dabei.,de,artstream,00:00:00,707
"Vielen, vielen Dank Kindes.",de,artstream,00:00:00,708
Ich sag doch Gaga.,de,artstream,00:00:00,709
Ich hab so viele Headset schon ausprobiert.,de,artstream,00:00:00,711
Und ich war halt so...,de,artstream,00:00:00,712
Ich war halt so enttäuscht immer.,de,artstream,00:00:00,713
Auch wenn ich mir so mega teuren Scheiß geholt hab.,de,artstream,00:00:00,714
Das war einfach disappointing as fuck.,de,artstream,00:00:00,715
In mein Auto passen 5200 Liter Joghurt.,de,artstream,00:00:00,716
"Einmal, weil ihr mich ja gar nicht seht.",de,artstream,00:00:00,717
Hello!,en,artstream,00:00:00,718
Hello!,en,artstream,00:00:00,719
"Ganz kurz, vielen Dank.",de,artstream,00:00:00,720
"Vielen, vielen Dank für die Gifted Stubbies.",de,artstream,00:00:00,721
Ihr seid die Besten.,de,artstream,00:00:00,722
"Guck, my honest reaction.",en,artstream,00:00:00,723
"I swear, es sieht auf der Kamera nicht so gut aus wie in echt.",de,artstream,00:00:00,724
Das ist bisschen sad.,de,artstream,00:00:00,725
Ich krieg mein Gehalt immer Ende des Monats auch.,de,artstream,00:00:00,727
"Ich hab mein Gehalt auch bekommen, aber das geht alles für Steuern drauf.",de,artstream,00:00:00,728
"Nee, ist okay.",de,artstream,00:00:00,729
Es ist okay.,de,artstream,00:00:00,730
"Ich hab extra gespart dafür, dass ich Steuern zahlen kann.",de,artstream,00:00:00,731
Weil ich liebe Steuern zahlen.,de,artstream,00:00:00,732
Über alles.,de,artstream,00:00:00,733
"Gell, Fritti?",de,artstream,00:00:00,734
Fritti liebt Steuern zahlen auch sehr.,de,artstream,00:00:00,735
Ist ja klar.,de,artstream,00:00:00,736
Das ist ja logisch.,de,artstream,00:00:00,737
"So, ich mach jetzt hier so...",de,artstream,00:00:00,738
Ich mach jetzt hier...,de,artstream,00:00:00,739
Hier um Randungen.,de,artstream,00:00:00,740
"Das, wovor ich am meisten Angst hab.",de,artstream,00:00:00,741
"Während Hype-Trend ist, hab ich Mut...",de,artstream,00:00:00,742
Zum Risiko.,de,artstream,00:00:00,743
Ich hätte den benutzen sollen.,de,artstream,00:00:00,744
Ich hab den Walzbämsel benutscht.,de,artstream,00:00:00,745
Das ist nicht so.,de,artstream,00:00:00,746
"Das ist nicht so, wie Steuern funktionieren.",de,artstream,00:00:00,747
"Nee, dann zahl ich ja noch mehr.",de,artstream,00:00:00,749
Das ist ja das Problem.,de,artstream,00:00:00,750
Oder ist nicht das Problem.,de,artstream,00:00:00,751
"Also ich bin super, super dankbar.",de,artstream,00:00:00,752
"Für das, was ich auf Twitch hab.",de,artstream,00:00:00,753
Und ich zahl halt Steuern wegen Twitch.,de,artstream,00:00:00,754
Aber das ist okay.,de,artstream,00:00:00,755
"Es ist crazy, dass ich überhaupt Steuern zahlen muss.",de,artstream,00:00:00,756
Und halt so diese Möglichkeit hab.,de,artstream,00:00:00,757
Ganz ehrlich.,de,artstream,00:00:00,758
It's not...,en,artstream,00:00:00,759
Das ist absolut nicht selbstverständlich.,de,artstream,00:00:00,760
"Ist auch crazy, dass grad so viele Leute da sind.",de,artstream,00:00:00,761
Die sind Mäuse an einem Donnerstagabend.,de,artstream,00:00:00,762
Ich will ihm eigentlich...,de,artstream,00:00:00,763
Ja!,de,artstream,00:00:00,764
So.,de,artstream,00:00:00,765
So geht es nämlich.,de,artstream,00:00:00,766
Ich bin ja...,de,artstream,00:00:00,767
"Ich bin da, ja.",de,artstream,00:00:00,768
Und weil ich so...,de,artstream,00:00:00,769
"Ich bin da, ja.",de,artstream,00:00:00,770
Und weil ich so...,de,artstream,00:00:00,771
Ich bin ja...,de,artstream,00:00:00,772
"Ich bin da, ja.",de,artstream,00:00:00,773
Und was krieg ich dafür?,de,artstream,00:00:00,774
Ein Bibelsbild?,de,artstream,00:00:00,775
Vielleicht.,de,artstream,00:00:00,776
Ich würd das danach verlosen.,de,artstream,00:00:00,777
"Also wer das haben möchte, kann gerne an der Verlosung teilnehmen.",de,artstream,00:00:00,778
Wenn es getrocknet und...,de,artstream,00:00:00,779
...gefixt ist.,de,artstream,00:00:00,781
Yippie!,de,artstream,00:00:00,782
Vielleicht malen wir auch noch ein zweites Bild.,de,artstream,00:00:00,783
Vielleicht bin ich heute wild unterwegs und mal zwei Bilder.,de,artstream,00:00:00,784
Ich hab nämlich noch eins rausgesucht.,de,artstream,00:00:00,785
"Moment, pass auf.",de,artstream,00:00:00,786
Ich find nämlich den gut.,de,artstream,00:00:00,787
